job_title,skill,demand
Azure Databrick,Azure,1
Azure Databrick Engineer,Azure,1
Azure Databricks - 11 June - Virtual Interview,Azure,1
Azure Databricks - 13th May (Wednesday) - Virtual Interview,Azure,1
Azure Databricks - 13th May (Wednesday) - Virtual Interview,SQL,1
Azure Databricks - 13th May (Wednesday) - Virtual Interview,Spark,1
Azure Databricks - 15th April - Virtual Interview,Azure,1
Azure Databricks - 15th April - Virtual Interview,Spark,1
Azure Databricks - 1st Apr(Wednesday) - Virtual Interview,Azure,1
Azure Databricks - 1st Apr(Wednesday) - Virtual Interview,Spark,1
Azure Databricks - 27 May (Wednesday) -Virtual Interview,Azure,1
Azure Databricks - 29 May (Friday) - Virtual Interview,Azure,1
Azure Databricks - 29th April (Wednesday) - Virtual Interview,Azure,1
Azure Databricks - 29th April (Wednesday) - Virtual Interview,Spark,1
Azure Databricks - 3 June (Wed) - Virtual Interview- Kochi or Kolkata,Azure,1
Azure Databricks - 3 June (Wed) - Virtual Interview- Kochi or Kolkata,SQL,1
Azure Databricks - 3 June (Wed) - Virtual Interview- Kochi or Kolkata,Spark,1
Azure Databricks - 4+ years - 21 May (Thursday) - Virtual Interview,Azure,1
Azure Databricks - 4+ years - 21 May (Thursday) - Virtual Interview,SQL,1
Azure Databricks - 4+ years - 21 May (Thursday) - Virtual Interview,Spark,1
Azure Databricks - 5 June (Friday) - Virtual Interview,Azure,1
Azure Databricks - 5 June (Friday) - Virtual Interview,SQL,1
Azure Databricks - 5 June (Friday) - Virtual Interview,Spark,1
Azure Databricks - 9 June (Tues) - Virtual Interview- Kochi or Kolkata,Azure,1
Azure Databricks - 9 June (Tues) - Virtual Interview- Kochi or Kolkata,SQL,1
Azure Databricks - 9 June (Tues) - Virtual Interview- Kochi or Kolkata,Spark,1
Azure Databricks - Kolkata - 6th May - Virtual Interview,Azure,1
Azure Databricks - Kolkata - 6th May - Virtual Interview,SQL,1
Azure Databricks - Kolkata - 6th May - Virtual Interview,Spark,1
Azure Databricks - Pan India - 29 May (Friday) - Virtual Interview,Azure,1
Azure Databricks - Pan India - 29 May (Friday) - Virtual Interview,SQL,1
Azure Databricks - Pan India - 29 May (Friday) - Virtual Interview,Spark,1
Azure Databricks - S,Azure,1
Azure Databricks -24th Mar (Tuesday)- Virtual Interview,Azure,1
Azure Databricks -24th Mar (Tuesday)- Virtual Interview,SQL,1
Azure Databricks -24th Mar (Tuesday)- Virtual Interview,Spark,1
Azure Databricks Architect,Azure,1
Azure Databricks Data Engineer,Azure,2
Azure Databricks Developer,Azure,1
Azure Databricks Pyspark -5 June (Friday) - Virtual Interview,Azure,1
Azure Databricks Pyspark -5 June (Friday) - Virtual Interview,SQL,1
Azure Databricks Pyspark -5 June (Friday) - Virtual Interview,Spark,1
Azure DevOps & Databricks Administrator-5+Years-Banglore/Gurgaon,Azure,1
Azure DevOps Developer,Azure,1
Azure DevOps Engineer,Azure,2
Azure DevOps Lead,Azure,1
Azure Devops Engineer,Azure,1
Azure Devops Engineer - AI,Azure,1
Azure Engineer,Azure,1
Azure Fabric Data Engineer,Azure,3
Azure Infrastructure Developer / Data Engineer,Azure,1
Azure Integration Developer,Azure,1
Azure Python Developer,Azure,2
Azure Python Developer,Python,2
Azure QA,Azure,2
Azure Senior Data Engineer,Azure,4
Azure Senior Data Engineers : B,Azure,2
Azure Senior Data Engineers : B,Python,2
Azure Sentinel Sr analyst,Azure,1
Azure Support Engineer â€“ Level 2,Azure,1
Azure+AIFoundry+Agentic,Azure,1
BI Analyst - Looker Tableau,SQL,1
BI Analyst - Looker Tableau,Tableau,1
BI Analyst - Power BI,Power BI,1
BI Analyst - Power BI,SQL,1
BI Data Analyst - Tableau developer,Tableau,1
BI Developer- Power BI,Azure,1
BI Developer- Power BI,Power BI,1
BI Developer/Data Engineer,Power BI,1
BI Developer/Data Engineer,SQL,1
BI Solutions Lead (Tableau & QlikView),Git,1
BI Solutions Lead (Tableau & QlikView),Tableau,1
BIG DATA& JAVA DEVELOPER,Java,4
BIOINFORMATICS WITH PYTHON PROGRAMMING,Python,1
BUSINESS ANALYST,Excel,1
BUSINESS ANALYST,SQL,1
BUSINESS DEVELOPER/BUSINESS ANALYST,SQL,1
Back-End Developer (Java / .NET / Python / Node.js),Java,1
Back-End Developer (Java / .NET / Python / Node.js),Python,1
Back-End Developer (Java / .NET / Python / Node.js),SQL,1
Back-end Software Engineer Senior Specialist,Java,1
Backend / Machine Learning Engineer,Machine Learning,1
"Backend Developer (Django, Python, Celery, AWS)",AWS,1
"Backend Developer (Django, Python, Celery, AWS)",Python,1
Backend Developer (Django/Python),Python,1
Backend Developer (Java / Python),Java,1
Backend Developer (Java / Python),Python,1
Backend Developer (Java),Java,1
Backend Developer (Java/Python) with React,Java,1
Backend Developer (Java/Python) with React,Python,1
Backend Developer - Java / Python,Java,1
Backend Developer - Java / Python,Python,1
Backend Developer - Python,Python,1
"Backend Developer - Python, Integrations & APIs",Python,1
Backend Developer - Python/Django,Python,1
Backend Developer Python,Python,1
Backend Developer Python 1,Python,1
Backend Developer(Node.js and Python),Python,1
Backend Developer- Python,Python,1
Backend Engineer,Python,1
"Backend Engineer .NET, Azure & AI Solutions",Azure,1
Backend Python + AI Developer,Python,1
Backend Python Developer,AWS,1
Backend Python Developer,Azure,1
Backend Python Developer,Docker,1
Backend Python Developer,GCP,1
Backend Python Developer,Kubernetes,1
Backend Python Developer,Python,4
Backend Python developer,Python,1
Backend developer (Python),Python,1
Backend python developer,AWS,1
Backend python developer,Python,1
"Big Data - GCP , SQL",GCP,2
"Big Data - GCP , SQL",SQL,2
Big Data - Senior Engineer,Hadoop,1
Big Data - Spark,Python,1
Big Data - Spark,Spark,1
Big Data Admin,Hadoop,1
Big Data Analyst,Hadoop,5
Big Data Analytics Engineer - Hadoop / Hive - Banking Domain,Hadoop,1
Big Data Developer,Deep Learning,1
Big Data Developer,Hadoop,4
Big Data Developer,Machine Learning,1
Big Data Developer,Spark,3
Big Data Developer (Python and Spark),Python,1
Big Data Developer (Python and Spark),Spark,1
Big Data Engineer,AWS,6
Big Data Engineer,Hadoop,8
Big Data Engineer,Python,4
Big Data Engineer,SQL,2
Big Data Engineer,Spark,8
Big Data Engineer (Java & GCP),GCP,1
Big Data Engineer (Java & GCP),Java,1
Big Data Engineer (SCALA + SPARK),AWS,2
Big Data Engineer (SCALA + SPARK),Spark,2
"Big Data Engineer (Scala, Spark, Kafka, SQL Server)",SQL,3
"Big Data Engineer (Scala, Spark, Kafka, SQL Server)",Spark,3
Big Data Engineer - 19th March - Virtual Interview - Pan india,AWS,2
Big Data Engineer - 28th April (Tues) - Virtual Interview,AWS,1
Big Data Engineer - 28th April (Tues) - Virtual Interview,Spark,1
Big Data Engineer -Java,Java,1
Big Data Engineer Lead,AWS,1
"Big Data Engineer,Pan India",Hadoop,1
Big Data Engineer.,GCP,1
Big Data Engineer.,SQL,1
Big Data Hadoop Professional,Hadoop,1
Big Data Lead,Python,1
Big Data Professional,Hadoop,1
Big Data Professional,Spark,1
Big Data QA Analyst/Testing Engineer - Hadoop,Hadoop,1
Big Data developer (AWS),AWS,1
Big data developer,Java,1
Big data developer,Spark,1
BigData Developer,Hadoop,1
"BigData Quality Analyst - Spark, Scala, AWS",AWS,1
"BigData Quality Analyst - Spark, Scala, AWS",Spark,1
"Bigdata Developer ( Pyspark,Scala, GCP Bigquery, Airflow)",GCP,1
"Bigdata Developer ( Pyspark,Scala, GCP Bigquery, Airflow)",Spark,1
Biology & Python Expert - Freelance AI Trainer,Python,1
Biology Expert with Python Experience - AI Projects on Mindrift,Python,1
"Block Chain Developer - Java , Python , JS",Java,1
"Block Chain Developer - Java , Python , JS",Python,1
Business & Data Analyst,Excel,1
Business Analyst,Azure,1
Business Analyst,Excel,8
Business Analyst,GCP,2
Business Analyst,Java,1
Business Analyst,Power BI,2
Business Analyst,Python,1
Business Analyst,SQL,19
Business Analyst,Tableau,5
Business Analyst (Digital Marketing),Excel,1
Business Analyst (E-Commerce),Power BI,1
Business Analyst (Power BI & SQL),Power BI,1
Business Analyst (Power BI & SQL),SQL,1
Business Analyst (Power BI),Power BI,1
"Business Analyst (Power BI, Advance SQL with BPO Exp) Immediate Join",Power BI,1
"Business Analyst (Power BI, Advance SQL with BPO Exp) Immediate Join",SQL,1
"Business Analyst (SQL, Java Exp) with IT Product based Co, Hybrid Pune",Java,1
"Business Analyst (SQL, Java Exp) with IT Product based Co, Hybrid Pune",SQL,1
Business Analyst (US Healthcare / Medicaid) with SQL,SQL,8
Business Analyst - Cardekho Group,Power BI,1
Business Analyst - Cardekho Group,SQL,1
Business Analyst - Corporate Strategy (Real Estate),Excel,1
Business Analyst - Customer Platform,SQL,5
Business Analyst - Strategy & Growth,Excel,1
Business Analyst /Program Manager (UK),Excel,1
Business Analyst III,Excel,1
Business Analyst III,Hadoop,1
Business Analyst III,Power BI,1
Business Analyst Lead,Power BI,1
Business Analyst Lead,Tableau,1
Business Analyst Power BI,Power BI,1
Business Analyst cum Developer - MS SQL (MSSQL),SQL,2
Business Analyst with SQL,SQL,1
Business Analyst | Data Analytics | BI Reporting | Power Bi,Azure,1
Business Analyst | Data Analytics | BI Reporting | Power Bi,Power BI,1
Business Analyst- ITBA and Transformation,SQL,1
Business Analyst- Market Risk (FRTB - Standardized approach),SQL,1
"Business Analyst-MD's Office, Kolkata",Excel,1
Business Analyst/ Product Owner,SQL,1
Business Analyst_Operations_Power BI,Excel,2
Business Analyst_Operations_Power BI,Power BI,2
Business Analyst_Operations_Power BI,Python,2
Business Analysts,Python,1
Business Analysts,SQL,1
Business Consultants,Excel,14
Business Data Analyst,Excel,1
Business Data Analyst,SQL,1
Business Development Executive,SQL,1
Business Intelligence Analyst,Power BI,1
Business Intelligence Analyst,SQL,1
Business Intelligence Manager (Tableau),Tableau,1
Business Intelligence Unit (BIU)- Call Centre Operations,Excel,1
Business Intelligence Unit (BIU)- Call Centre Operations,Hadoop,1
"Business Management Senior Analyst, AS",SQL,1
"Business Management Senior Analyst, AS",Tableau,1
Business Operations Analyst,Excel,1
Business Operations Specialist,Excel,2
Business Operations Specialist,Power BI,2
Business Professional - Program Manager 2,Excel,4
Business Rule / Product Support Analyst | MNC Fintech,Excel,1
Business Solutions Analyst,Excel,1
Business System Analyst/Data Analyst - Azure Data Factory -SQL,Azure,2
Business System Analyst/Data Analyst - Azure Data Factory -SQL,SQL,2
Business Systems Analyst Travel Technology,AWS,1
Business analyst + data analyst + sql,SQL,2
C++ & Python Developer,Python,1
C++ Python Developer,Python,1
CA0319 - Data Scientist,Power BI,1
CA0319 - Data Scientist,Tableau,1
CRM Developer,Azure,1
Capabilities & Insights Analytics Analyst - Healthcare Insights,Excel,1
Capabilities & Insights Analytics Analyst - Healthcare Insights,SQL,1
Careers | Python Engineer - Data Engineering and LLM API Developmen,Python,1
Category Manager - Quality,Excel,1
Category Manager - Quality,Power BI,1
Category Manager - Quality,SQL,1
Category Manager - Quality,Tableau,1
Central Operations - Assistant Manager,Artificial Intelligence,1
Chartered Accountant,Excel,1
Chartered Accountant Fresher,Excel,1
"Chennai | Data Scientist - NLP, Python | F2F Interview | 5+ yrs!!",Python,1
Cloud AWS FinOps Engineer,AWS,1
Cloud Amaze - DataOps Architect,AWS,2
Cloud Amaze - DataOps Architect,Azure,2
Cloud Application Developer Python,AWS,1
Cloud Application Developer Python,Azure,1
Cloud Application Developer Python,Python,1
"Cloud Automation & Infrastructure Engineer | Cloud Platforms, CI/CD",Python,1
Cloud Data & AI Architect,Azure,1
Cloud Data Architect,AWS,2
Cloud Data Architect,Azure,1
Cloud Data Architect (Azure & AWS),AWS,1
Cloud Data Architect (Azure & AWS),Azure,1
Cloud Data Architect GCP,GCP,2
Cloud Data Engineer,AWS,10
Cloud Data Engineer,Azure,1
Cloud Data Engineer,GCP,1
Cloud Data Engineer - Databricks on AWS/Scala,AWS,5
"Cloud Data Engineer | AWS, Snowflake, Airflow, Python, DataOps, CI/CD",AWS,1
"Cloud Data Engineer | AWS, Snowflake, Airflow, Python, DataOps, CI/CD",Python,1
"Cloud Developer(GCP, C#, Python)",GCP,2
"Cloud Developer(GCP, C#, Python)",Python,2
Cloud Engineer,AWS,1
Cloud Native Application Designer / Senior Java Developer,Java,1
Cloud Platform Architect,AWS,1
Cloud Platform Architect,Azure,1
Cloud and Big Data Engineer (AWS/Azure/Cloudera),AWS,1
Cloud and Big Data Engineer (AWS/Azure/Cloudera),Azure,1
Cloudera Data Science Product Administrator,Python,1
Computer Teacher Advanced / Power BI,Excel,1
Computer Teacher Advanced / Power BI,Power BI,1
Computer Vision/Machine Learning Engineer,Machine Learning,1
Consultant,Excel,1
Consultant,Power BI,1
Consultant (Data Engineer),AWS,1
Consultant / Sr Consultant,Power BI,1
Consultant / Sr. Consultant - Data Engineer (INDM),Python,1
Consultant / Sr. Consultant - Data Engineer (INDM),SQL,1
Consultant/ Senior Associate- Data Scientist- GenAI DevOps,Machine Learning,1
Consulting - Data analyst - CA/ SCA,Excel,1
Core Machine Learning Engineer,Machine Learning,1
Core Python Developer - (Immediate Joiner),AWS,1
Core Python Developer - (Immediate Joiner),Azure,1
Core Python Developer - (Immediate Joiner),GCP,1
Core Python Developer - (Immediate Joiner),Python,1
Credit Risk analyst/risk analytics-- US MNC (Analytics),Python,1
Crimson AI - Principal Engineer - Python/ Node.Js/ Golang,Python,1
D365 Functional Consultant,Git,1
DATA ENGINEER,AWS,1
DATA SCIENCE ENGINEERS WITH PYTHON SKILLS,Python,1
DATA SCIENTIST,Machine Learning,1
DATA SCIENTIST - INTERN,PyTorch,1
DATA SCIENTIST - INTERN,TensorFlow,1
DBA(Lead)DB2/SQL ( Banking Financial Domain),SQL,1
DBT Data Engineer with Very Strong SQL,SQL,1
DDR - Digital Data Representative,Excel,1
DE - GCP Cloud Native AI And Data Engineer - GDSF02,GCP,1
DE&A - AIML - Data Science - Machine Learning Professional,Deep Learning,1
DE&A - AIML - Data Science - Machine Learning Professional,Machine Learning,2
DE&A - AIML - Data Science - Machine Learning Professional,PyTorch,1
DE&A - AIML - Data Science - Machine Learning Professional,TensorFlow,1
DE&A - Core - Data Engineering professional,SQL,1
DE&A - Core - Sr Azure Data Engineer,Azure,1
DE-Java Senior-GDS,Java,1
Dartmouth Product Architect,Artificial Intelligence,1
Dartmouth Product Architect,Machine Learning,1
Dashboard Developer,SQL,1
Data & analytics-Senior associate-Power bi & Project mgmnt-Kolkata,Power BI,1
Data / AI Engineer,Deep Learning,1
Data / AI Engineer,PyTorch,1
Data / AI Engineer,TensorFlow,1
Data Analysis Professional,Azure,1
Data Analysis Professional,Power BI,1
Data Analysis Professional,Python,1
Data Analysis Professional,SQL,1
Data Analyst,AWS,3
Data Analyst,Azure,3
Data Analyst,Excel,11
Data Analyst,Hadoop,2
Data Analyst,Power BI,12
Data Analyst,Python,21
Data Analyst,SQL,28
Data Analyst,Tableau,9
Data Analyst (AI & Analytics),Python,1
Data Analyst (AI & Analytics),SQL,1
Data Analyst (Associate),Python,1
Data Analyst (Associate),SQL,1
"Data Analyst (Business Intelligence,Python,Machine Learning,Power BI )",Machine Learning,1
"Data Analyst (Business Intelligence,Python,Machine Learning,Power BI )",Power BI,1
"Data Analyst (Business Intelligence,Python,Machine Learning,Power BI )",Python,1
Data Analyst (NL-SQL),SQL,1
"Data Analyst (NetSuite, Workday, Snowflake)",SQL,3
Data Analyst (Power BI & Advanced Excel) | 1-4 Years,Excel,1
Data Analyst (Power BI & Advanced Excel) | 1-4 Years,Power BI,1
Data Analyst (Power BI & Advanced Excel) | 2-4 Years,Excel,1
Data Analyst (Power BI & Advanced Excel) | 2-4 Years,Power BI,1
Data Analyst (Power BI & Azure Databricks),Azure,1
Data Analyst (Power BI & Azure Databricks),Power BI,1
Data Analyst (Power BI Developer),Power BI,2
Data Analyst (SQL Tableau ),SQL,1
Data Analyst (SQL Tableau ),Tableau,1
Data Analyst (Tableau & Python),Python,1
Data Analyst (Tableau & Python),Tableau,1
Data Analyst (With Python),Python,1
Data Analyst (product focused),Power BI,1
Data Analyst (product focused),Tableau,1
Data Analyst - AI & Bedrock Specialization,AWS,2
Data Analyst - AI Projects,Excel,1
Data Analyst - AI Projects,SQL,1
Data Analyst - Advance SQL,SQL,1
Data Analyst - Advanced Analytics,Machine Learning,2
Data Analyst - Delhi,Python,1
Data Analyst - Delhi,SQL,1
Data Analyst - ETL-Big Data-GCP,GCP,1
Data Analyst - Fintech,SQL,1
Data Analyst - Healthcare,SQL,1
Data Analyst - Ongoing Contract,SQL,1
Data Analyst - Power BI,Power BI,1
Data Analyst - SQL & Tableau,SQL,2
Data Analyst - SQL & Tableau,Tableau,2
Data Analyst - Snowflake/ Data Bricks/Azure Data Factory,Azure,1
"Data Analyst -SQL, Python",Python,1
"Data Analyst -SQL, Python",SQL,1
Data Analyst / Engineer,Power BI,2
Data Analyst / Engineer,Tableau,2
Data Analyst 1 (Female Candidates Only),Tableau,1
Data Analyst Business Insights,AWS,1
Data Analyst Intern @ Crompton,Power BI,1
Data Analyst Lead,Power BI,1
Data Analyst Lead,SQL,1
Data Analyst Lead,Tableau,1
Data Analyst Lead - Python / SQL / Advance Excel,Excel,3
Data Analyst Lead - Python / SQL / Advance Excel,Python,3
Data Analyst Lead - Python / SQL / Advance Excel,SQL,3
Data Analyst Power BI,Power BI,1
"Data Analyst Research, Monitoring, and Evaluation",Excel,1
Data Analyst Trainer (Part Time Onsite),Excel,1
Data Analyst Trainer (Part Time Onsite),Power BI,1
Data Analyst Trainer (Part Time Onsite),Python,1
Data Analyst Trainer (Part Time Onsite),SQL,1
Data Analyst with Advanced Tableau,Tableau,1
Data Analyst with Hadoop,Hadoop,1
"Data Analyst(Python,ETL,SQL)",Python,2
"Data Analyst(Python,ETL,SQL)",SQL,2
Data Analyst- PowerBI+ SQL,Power BI,1
Data Analyst- PowerBI+ SQL,SQL,1
Data Analyst- PowerBI+ SQL(Life Insurance/P&C Domain) Immediate Joiner,SQL,1
Data Analyst- Tally and Excel Expert,Excel,1
Data Analyst- aws services,AWS,1
Data Analyst/ Power BI Developer,Power BI,1
Data Analyst/SQL scripting skills,SQL,1
Data Analyst: Remote Job IT company,SQL,1
Data Analyst: Senior Executive,Power BI,1
Data Analyst: Senior Executive,Python,1
Data Analyst: Senior Executive,SQL,1
Data Analyst: Senior Executive,Tableau,1
Data Analysts,Excel,2
Data Analytics & AI - Jr & Sr professionals,Python,1
Data Analytics & AI - Jr & Sr professionals,SQL,1
Data Analytics & Machine Learning Engineer,Machine Learning,1
